,ball,over,runs,isBoundary,innings,batsman,nonstriker_batsman,bowler,bowling_team,batting_team,matchWicket,run_out,match_id
13,6,9,1,FALSE,2,Prithvi Shaw,Shreyas Iyer,Piyush Chawla,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
14,5,9,0,FALSE,2,Prithvi Shaw,Shreyas Iyer,Piyush Chawla,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
15,4,9,1,FALSE,2,Prithvi Shaw,Shreyas Iyer,Piyush Chawla,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
16,4,9,1,FALSE,2,Prithvi Shaw,Shreyas Iyer,Piyush Chawla,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
17,3,9,0,FALSE,2,Prithvi Shaw,Shreyas Iyer,Piyush Chawla,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
18,2,9,4,TRUE,2,Prithvi Shaw,Shreyas Iyer,Piyush Chawla,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
19,1,9,0,FALSE,2,Prithvi Shaw,Shreyas Iyer,Piyush Chawla,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
20,6,8,1,FALSE,2,Prithvi Shaw,Shreyas Iyer,Piyush Chawla,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
21,5,8,1,FALSE,2,Prithvi Shaw,Shreyas Iyer,Piyush Chawla,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
22,4,8,1,FALSE,2,Prithvi Shaw,Shreyas Iyer,Piyush Chawla,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
23,3,8,6,TRUE,2,Prithvi Shaw,Shreyas Iyer,Piyush Chawla,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
24,2,8,1,FALSE,2,Prithvi Shaw,Shreyas Iyer,Piyush Chawla,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
0,2,16,2,FALSE,2,Prithvi Shaw,Rishabh Pant,Nitish Rana,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
1,1,16,4,TRUE,2,Prithvi Shaw,Rishabh Pant,Nitish Rana,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
2,6,15,1,FALSE,2,Prithvi Shaw,Rishabh Pant,Nitish Rana,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
3,5,15,2,FALSE,2,Prithvi Shaw,Rishabh Pant,Nitish Rana,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
4,4,15,4,TRUE,2,Prithvi Shaw,Rishabh Pant,Nitish Rana,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
5,3,15,0,FALSE,2,Prithvi Shaw,Rishabh Pant,Nitish Rana,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
6,2,15,4,TRUE,2,Prithvi Shaw,Rishabh Pant,Nitish Rana,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
7,1,15,1,FALSE,2,Prithvi Shaw,Rishabh Pant,Nitish Rana,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
8,6,14,2,FALSE,2,Prithvi Shaw,Rishabh Pant,Nitish Rana,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
9,5,14,4,TRUE,2,Prithvi Shaw,Rishabh Pant,Nitish Rana,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
10,4,14,1,FALSE,2,Prithvi Shaw,Rishabh Pant,Nitish Rana,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
11,3,14,0,FALSE,2,Prithvi Shaw,Rishabh Pant,Nitish Rana,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
12,2,14,0,FALSE,2,Prithvi Shaw,Rishabh Pant,Nitish Rana,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
13,1,14,1,FALSE,2,Prithvi Shaw,Rishabh Pant,Nitish Rana,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
14,6,13,0,FALSE,2,Prithvi Shaw,Rishabh Pant,Nitish Rana,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
15,5,13,4,TRUE,2,Prithvi Shaw,Rishabh Pant,Nitish Rana,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
16,4,13,1,FALSE,2,Prithvi Shaw,Rishabh Pant,Nitish Rana,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
17,3,13,1,FALSE,2,Prithvi Shaw,Rishabh Pant,Nitish Rana,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
18,2,13,1,FALSE,2,Prithvi Shaw,Rishabh Pant,Nitish Rana,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
19,1,13,0,FALSE,2,Prithvi Shaw,Rishabh Pant,Nitish Rana,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
20,6,12,2,FALSE,2,Prithvi Shaw,Rishabh Pant,Nitish Rana,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
21,5,12,1,FALSE,2,Prithvi Shaw,Rishabh Pant,Nitish Rana,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
22,4,12,1,FALSE,2,Prithvi Shaw,Rishabh Pant,Nitish Rana,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
23,3,12,0,FALSE,2,Prithvi Shaw,Rishabh Pant,Nitish Rana,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
24,2,12,1,FALSE,2,Prithvi Shaw,Rishabh Pant,Nitish Rana,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
0,6,19,1,FALSE,2,Prithvi Shaw,Rishabh Pant,Prasidh Krishna,Delhi Capitals,Kolkata Knight Riders,CA Ingram run out 10 (13m 7b 1x4 0x6) SR: 142.85,Yes,1175365
1,5,19,0,FALSE,2,Prithvi Shaw,Rishabh Pant,Prasidh Krishna,Delhi Capitals,Kolkata Knight Riders,GH Vihari c Shubman Gill b Kuldeep Yadav 2 (6m 3b 0x4 0x6) SR: 66.66,No,1175365
2,4,19,1,FALSE,2,Prithvi Shaw,Rishabh Pant,Prasidh Krishna,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
3,3,19,0,FALSE,2,Prithvi Shaw,Rishabh Pant,Prasidh Krishna,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
4,2,19,2,FALSE,2,Prithvi Shaw,Rishabh Pant,Prasidh Krishna,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
5,1,19,1,FALSE,2,Prithvi Shaw,Rishabh Pant,Prasidh Krishna,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
6,6,18,1,FALSE,2,Prithvi Shaw,Rishabh Pant,Prasidh Krishna,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
7,5,18,1,FALSE,2,Prithvi Shaw,Rishabh Pant,Prasidh Krishna,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
8,4,18,4,TRUE,2,Prithvi Shaw,Rishabh Pant,Prasidh Krishna,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
9,3,18,0,FALSE,2,Prithvi Shaw,Rishabh Pant,Prasidh Krishna,Delhi Capitals,Kolkata Knight Riders,PP Shaw c &dagger;Karthik b Ferguson 99 (92m 55b 12x4 3x6) SR: 180.00,No,1175365
10,2,18,1,FALSE,2,Prithvi Shaw,Rishabh Pant,Prasidh Krishna,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
11,1,18,1,FALSE,2,Prithvi Shaw,Rishabh Pant,Prasidh Krishna,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
12,1,18,1,FALSE,2,Prithvi Shaw,Rishabh Pant,Prasidh Krishna,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
13,6,17,1,FALSE,2,Prithvi Shaw,Rishabh Pant,Prasidh Krishna,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
14,5,17,0,FALSE,2,Prithvi Shaw,Rishabh Pant,Prasidh Krishna,Delhi Capitals,Kolkata Knight Riders,RR Pant c Chawla b Kuldeep Yadav 11 (30m 15b 1x4 0x6) SR: 73.33,No,1175365
15,4,17,0,FALSE,2,Prithvi Shaw,Rishabh Pant,Prasidh Krishna,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
16,3,17,0,FALSE,2,Prithvi Shaw,Rishabh Pant,Prasidh Krishna,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
17,2,17,1,FALSE,2,Prithvi Shaw,Rishabh Pant,Prasidh Krishna,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
18,1,17,1,FALSE,2,Prithvi Shaw,Rishabh Pant,Prasidh Krishna,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
19,6,16,1,FALSE,2,Prithvi Shaw,Rishabh Pant,Prasidh Krishna,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
20,5,16,1,FALSE,2,Prithvi Shaw,Rishabh Pant,Prasidh Krishna,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
21,4,16,4,TRUE,2,Prithvi Shaw,Rishabh Pant,Prasidh Krishna,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
22,3,16,4,TRUE,2,Prithvi Shaw,Rishabh Pant,Prasidh Krishna,Delhi Capitals,Kolkata Knight Riders,NA,No,1175365
0,1,4,4,TRUE,1,KL Rahul,Sam Curran,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
1,6,3,1,FALSE,1,KL Rahul,Sam Curran,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
2,5,3,0,FALSE,1,KL Rahul,Sam Curran,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,SM Curran lbw b Lamichhane 20 (20m 10b 3x4 1x6) SR: 200.00,No,1175368
3,4,3,6,TRUE,1,KL Rahul,Sam Curran,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
4,3,3,2,FALSE,1,KL Rahul,Sam Curran,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
5,2,3,0,FALSE,1,KL Rahul,Sam Curran,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
6,1,3,1,FALSE,1,KL Rahul,Sam Curran,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
7,6,2,0,FALSE,1,KL Rahul,Sam Curran,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
8,5,2,4,TRUE,1,KL Rahul,Sam Curran,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
9,4,2,0,FALSE,1,KL Rahul,Sam Curran,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
10,3,2,4,TRUE,1,KL Rahul,Sam Curran,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
11,2,2,4,TRUE,1,KL Rahul,Sam Curran,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
12,1,2,0,FALSE,1,KL Rahul,Sam Curran,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
13,6,1,0,FALSE,1,KL Rahul,Sam Curran,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
14,5,1,0,FALSE,1,KL Rahul,Sam Curran,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,KL Rahul lbw b Morris 15 (8m 11b 2x4 1x6) SR: 136.36,No,1175368
15,4,1,6,TRUE,1,KL Rahul,Sam Curran,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
16,3,1,0,FALSE,1,KL Rahul,Sam Curran,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
17,2,1,4,TRUE,1,KL Rahul,Sam Curran,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
18,1,1,0,FALSE,1,KL Rahul,Sam Curran,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
19,6,0,1,FALSE,1,KL Rahul,Sam Curran,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
20,5,0,0,FALSE,1,KL Rahul,Sam Curran,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
21,4,0,0,FALSE,1,KL Rahul,Sam Curran,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
22,3,0,4,TRUE,1,KL Rahul,Sam Curran,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
23,2,0,0,FALSE,1,KL Rahul,Sam Curran,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
24,1,0,0,FALSE,1,KL Rahul,Sam Curran,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
0,1,8,0,FALSE,1,Sarfaraz Khan,Mayank Agarwal,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
1,6,7,1,FALSE,1,Sarfaraz Khan,Mayank Agarwal,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
2,5,7,0,FALSE,1,Sarfaraz Khan,Mayank Agarwal,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
3,4,7,0,FALSE,1,Sarfaraz Khan,Mayank Agarwal,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
4,4,7,5,FALSE,1,Sarfaraz Khan,Mayank Agarwal,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
5,3,7,0,FALSE,1,Sarfaraz Khan,Mayank Agarwal,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
6,2,7,1,FALSE,1,Sarfaraz Khan,Mayank Agarwal,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
7,1,7,0,FALSE,1,Sarfaraz Khan,Mayank Agarwal,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,MA Agarwal run out 6 (28m 9b 0x4 0x6) SR: 66.66,Yes,1175368
8,6,6,1,FALSE,1,Sarfaraz Khan,Mayank Agarwal,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
9,5,6,1,FALSE,1,Sarfaraz Khan,Mayank Agarwal,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
10,4,6,1,FALSE,1,Sarfaraz Khan,Mayank Agarwal,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
11,3,6,1,FALSE,1,Sarfaraz Khan,Mayank Agarwal,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
12,2,6,0,FALSE,1,Sarfaraz Khan,Mayank Agarwal,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
13,1,6,0,FALSE,1,Sarfaraz Khan,Mayank Agarwal,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
14,6,5,1,FALSE,1,Sarfaraz Khan,Mayank Agarwal,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
15,5,5,1,FALSE,1,Sarfaraz Khan,Mayank Agarwal,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
16,4,5,0,FALSE,1,Sarfaraz Khan,Mayank Agarwal,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
17,3,5,4,TRUE,1,Sarfaraz Khan,Mayank Agarwal,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
18,2,5,4,TRUE,1,Sarfaraz Khan,Mayank Agarwal,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
19,1,5,0,FALSE,1,Sarfaraz Khan,Mayank Agarwal,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
20,6,4,2,FALSE,1,Sarfaraz Khan,Mayank Agarwal,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
21,5,4,0,FALSE,1,Sarfaraz Khan,Mayank Agarwal,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
22,4,4,1,FALSE,1,Sarfaraz Khan,Mayank Agarwal,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
23,3,4,0,FALSE,1,Sarfaraz Khan,Mayank Agarwal,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
24,2,4,0,FALSE,1,Sarfaraz Khan,Mayank Agarwal,Kagiso Rabada,Delhi Capitals,Kings XI Punjab,NA,No,1175368
0,1,12,1,FALSE,1,David Miller,Sarfaraz Khan,Avesh Khan,Delhi Capitals,Kings XI Punjab,NA,No,1175368
1,6,11,6,TRUE,1,David Miller,Sarfaraz Khan,Avesh Khan,Delhi Capitals,Kings XI Punjab,NA,No,1175368
2,5,11,1,FALSE,1,David Miller,Sarfaraz Khan,Avesh Khan,Delhi Capitals,Kings XI Punjab,NA,No,1175368
3,4,11,1,FALSE,1,David Miller,Sarfaraz Khan,Avesh Khan,Delhi Capitals,Kings XI Punjab,NA,No,1175368
4,3,11,1,FALSE,1,David Miller,Sarfaraz Khan,Avesh Khan,Delhi Capitals,Kings XI Punjab,NA,No,1175368
5,2,11,0,FALSE,1,David Miller,Sarfaraz Khan,Avesh Khan,Delhi Capitals,Kings XI Punjab,NA,No,1175368
6,1,11,1,FALSE,1,David Miller,Sarfaraz Khan,Avesh Khan,Delhi Capitals,Kings XI Punjab,NA,No,1175368
7,6,10,4,TRUE,1,David Miller,Sarfaraz Khan,Avesh Khan,Delhi Capitals,Kings XI Punjab,NA,No,1175368
8,5,10,1,FALSE,1,David Miller,Sarfaraz Khan,Avesh Khan,Delhi Capitals,Kings XI Punjab,NA,No,1175368
9,4,10,1,FALSE,1,David Miller,Sarfaraz Khan,Avesh Khan,Delhi Capitals,Kings XI Punjab,NA,No,1175368
10,3,10,1,FALSE,1,David Miller,Sarfaraz Khan,Avesh Khan,Delhi Capitals,Kings XI Punjab,NA,No,1175368
11,2,10,1,FALSE,1,David Miller,Sarfaraz Khan,Avesh Khan,Delhi Capitals,Kings XI Punjab,NA,No,1175368
12,1,10,1,FALSE,1,David Miller,Sarfaraz Khan,Avesh Khan,Delhi Capitals,Kings XI Punjab,NA,No,1175368
13,6,9,1,FALSE,1,David Miller,Sarfaraz Khan,Avesh Khan,Delhi Capitals,Kings XI Punjab,NA,No,1175368
14,6,9,1,FALSE,1,David Miller,Sarfaraz Khan,Avesh Khan,Delhi Capitals,Kings XI Punjab,NA,No,1175368
15,5,9,6,TRUE,1,David Miller,Sarfaraz Khan,Avesh Khan,Delhi Capitals,Kings XI Punjab,NA,No,1175368
16,4,9,1,FALSE,1,David Miller,Sarfaraz Khan,Avesh Khan,Delhi Capitals,Kings XI Punjab,NA,No,1175368
17,3,9,1,FALSE,1,David Miller,Sarfaraz Khan,Avesh Khan,Delhi Capitals,Kings XI Punjab,NA,No,1175368
18,2,9,0,FALSE,1,David Miller,Sarfaraz Khan,Avesh Khan,Delhi Capitals,Kings XI Punjab,NA,No,1175368
19,1,9,1,FALSE,1,David Miller,Sarfaraz Khan,Avesh Khan,Delhi Capitals,Kings XI Punjab,NA,No,1175368
20,6,8,1,FALSE,1,David Miller,Sarfaraz Khan,Avesh Khan,Delhi Capitals,Kings XI Punjab,NA,No,1175368
21,5,8,4,TRUE,1,David Miller,Sarfaraz Khan,Avesh Khan,Delhi Capitals,Kings XI Punjab,NA,No,1175368
22,4,8,4,TRUE,1,David Miller,Sarfaraz Khan,Avesh Khan,Delhi Capitals,Kings XI Punjab,NA,No,1175368
23,3,8,0,FALSE,1,David Miller,Sarfaraz Khan,Avesh Khan,Delhi Capitals,Kings XI Punjab,NA,No,1175368
24,2,8,1,FALSE,1,David Miller,Sarfaraz Khan,Avesh Khan,Delhi Capitals,Kings XI Punjab,NA,No,1175368
0,1,16,1,FALSE,1,David Miller,Sarfaraz Khan,Harshal Patel,Delhi Capitals,Kings XI Punjab,NA,No,1175368
1,6,15,1,FALSE,1,David Miller,Sarfaraz Khan,Harshal Patel,Delhi Capitals,Kings XI Punjab,NA,No,1175368
2,5,15,1,FALSE,1,David Miller,Sarfaraz Khan,Harshal Patel,Delhi Capitals,Kings XI Punjab,NA,No,1175368
3,4,15,4,TRUE,1,David Miller,Sarfaraz Khan,Harshal Patel,Delhi Capitals,Kings XI Punjab,NA,No,1175368
4,3,15,1,FALSE,1,David Miller,Sarfaraz Khan,Harshal Patel,Delhi Capitals,Kings XI Punjab,NA,No,1175368
5,2,15,0,FALSE,1,David Miller,Sarfaraz Khan,Harshal Patel,Delhi Capitals,Kings XI Punjab,NA,No,1175368
6,1,15,0,FALSE,1,David Miller,Sarfaraz Khan,Harshal Patel,Delhi Capitals,Kings XI Punjab,NA,No,1175368
7,6,14,4,TRUE,1,David Miller,Sarfaraz Khan,Harshal Patel,Delhi Capitals,Kings XI Punjab,NA,No,1175368
8,6,14,1,FALSE,1,David Miller,Sarfaraz Khan,Harshal Patel,Delhi Capitals,Kings XI Punjab,NA,No,1175368
9,5,14,1,FALSE,1,David Miller,Sarfaraz Khan,Harshal Patel,Delhi Capitals,Kings XI Punjab,NA,No,1175368
10,4,14,1,FALSE,1,David Miller,Sarfaraz Khan,Harshal Patel,Delhi Capitals,Kings XI Punjab,NA,No,1175368
11,3,14,0,FALSE,1,David Miller,Sarfaraz Khan,Harshal Patel,Delhi Capitals,Kings XI Punjab,NA,No,1175368
12,2,14,1,FALSE,1,David Miller,Sarfaraz Khan,Harshal Patel,Delhi Capitals,Kings XI Punjab,NA,No,1175368
13,1,14,0,FALSE,1,David Miller,Sarfaraz Khan,Harshal Patel,Delhi Capitals,Kings XI Punjab,NA,No,1175368
14,6,13,1,FALSE,1,David Miller,Sarfaraz Khan,Harshal Patel,Delhi Capitals,Kings XI Punjab,NA,No,1175368
15,5,13,0,FALSE,1,David Miller,Sarfaraz Khan,Harshal Patel,Delhi Capitals,Kings XI Punjab,SN Khan c &dagger;Pant b Lamichhane 39 (50m 29b 6x4 0x6) SR: 134.48,No,1175368
16,4,13,1,FALSE,1,David Miller,Sarfaraz Khan,Harshal Patel,Delhi Capitals,Kings XI Punjab,NA,No,1175368
17,3,13,1,FALSE,1,David Miller,Sarfaraz Khan,Harshal Patel,Delhi Capitals,Kings XI Punjab,NA,No,1175368
18,2,13,1,FALSE,1,David Miller,Sarfaraz Khan,Harshal Patel,Delhi Capitals,Kings XI Punjab,NA,No,1175368
19,1,13,0,FALSE,1,David Miller,Sarfaraz Khan,Harshal Patel,Delhi Capitals,Kings XI Punjab,NA,No,1175368
20,6,12,1,FALSE,1,David Miller,Sarfaraz Khan,Harshal Patel,Delhi Capitals,Kings XI Punjab,NA,No,1175368
21,5,12,0,FALSE,1,David Miller,Sarfaraz Khan,Harshal Patel,Delhi Capitals,Kings XI Punjab,NA,No,1175368
22,4,12,4,TRUE,1,David Miller,Sarfaraz Khan,Harshal Patel,Delhi Capitals,Kings XI Punjab,NA,No,1175368
23,3,12,4,TRUE,1,David Miller,Sarfaraz Khan,Harshal Patel,Delhi Capitals,Kings XI Punjab,NA,No,1175368
24,2,12,2,FALSE,1,David Miller,Sarfaraz Khan,Harshal Patel,Delhi Capitals,Kings XI Punjab,NA,No,1175368
0,6,19,6,TRUE,1,David Miller,Mandeep Singh,Chris Morris,Delhi Capitals,Kings XI Punjab,NA,No,1175368
1,5,19,4,TRUE,1,David Miller,Mandeep Singh,Chris Morris,Delhi Capitals,Kings XI Punjab,NA,No,1175368
2,4,19,0,FALSE,1,David Miller,Mandeep Singh,Chris Morris,Delhi Capitals,Kings XI Punjab,Mohammed Shami run out 0 (2m 1b 0x4 0x6) SR: 0.00,Yes,1175368
3,3,19,1,FALSE,1,David Miller,Mandeep Singh,Chris Morris,Delhi Capitals,Kings XI Punjab,NA,No,1175368
4,2,19,2,FALSE,1,David Miller,Mandeep Singh,Chris Morris,Delhi Capitals,Kings XI Punjab,NA,No,1175368
5,1,19,0,FALSE,1,David Miller,Mandeep Singh,Chris Morris,Delhi Capitals,Kings XI Punjab,M Ashwin c Avesh Khan b Rabada 1 (1m 2b 0x4 0x6) SR: 50.00,No,1175368
6,6,18,1,FALSE,1,David Miller,Mandeep Singh,Chris Morris,Delhi Capitals,Kings XI Punjab,NA,No,1175368
7,5,18,0,FALSE,1,David Miller,Mandeep Singh,Chris Morris,Delhi Capitals,Kings XI Punjab,R Ashwin  b Morris 3 (5m 4b 0x4 0x6) SR: 75.00,No,1175368
8,4,18,1,FALSE,1,David Miller,Mandeep Singh,Chris Morris,Delhi Capitals,Kings XI Punjab,NA,No,1175368
9,3,18,1,FALSE,1,David Miller,Mandeep Singh,Chris Morris,Delhi Capitals,Kings XI Punjab,NA,No,1175368
10,2,18,1,FALSE,1,David Miller,Mandeep Singh,Chris Morris,Delhi Capitals,Kings XI Punjab,NA,No,1175368
11,1,18,1,FALSE,1,David Miller,Mandeep Singh,Chris Morris,Delhi Capitals,Kings XI Punjab,NA,No,1175368
12,6,17,1,FALSE,1,David Miller,Mandeep Singh,Chris Morris,Delhi Capitals,Kings XI Punjab,NA,No,1175368
13,5,17,1,FALSE,1,David Miller,Mandeep Singh,Chris Morris,Delhi Capitals,Kings XI Punjab,NA,No,1175368
14,4,17,0,FALSE,1,David Miller,Mandeep Singh,Chris Morris,Delhi Capitals,Kings XI Punjab,NA,No,1175368
15,3,17,0,FALSE,1,David Miller,Mandeep Singh,Chris Morris,Delhi Capitals,Kings XI Punjab,GC Viljoen c Morris b Rabada 1 (6m 3b 0x4 0x6) SR: 33.33,No,1175368
16,2,17,1,FALSE,1,David Miller,Mandeep Singh,Chris Morris,Delhi Capitals,Kings XI Punjab,NA,No,1175368
17,1,17,4,TRUE,1,David Miller,Mandeep Singh,Chris Morris,Delhi Capitals,Kings XI Punjab,NA,No,1175368
18,6,16,0,FALSE,1,David Miller,Mandeep Singh,Chris Morris,Delhi Capitals,Kings XI Punjab,NA,No,1175368
19,5,16,1,FALSE,1,David Miller,Mandeep Singh,Chris Morris,Delhi Capitals,Kings XI Punjab,NA,No,1175368
20,4,16,1,FALSE,1,David Miller,Mandeep Singh,Chris Morris,Delhi Capitals,Kings XI Punjab,NA,No,1175368
21,3,16,1,FALSE,1,David Miller,Mandeep Singh,Chris Morris,Delhi Capitals,Kings XI Punjab,NA,No,1175368
22,3,16,1,FALSE,1,David Miller,Mandeep Singh,Chris Morris,Delhi Capitals,Kings XI Punjab,NA,No,1175368
23,2,16,0,FALSE,1,David Miller,Mandeep Singh,Chris Morris,Delhi Capitals,Kings XI Punjab,DA Miller c &dagger;Pant b Morris 43 (49m 30b 4x4 2x6) SR: 143.33,No,1175368
0,4,3,2,FALSE,2,Prithvi Shaw,Shikhar Dhawan,Ravichandran Ashwin,Delhi Capitals,Kings XI Punjab,NA,No,1175368
1,3,3,1,FALSE,2,Prithvi Shaw,Shikhar Dhawan,Ravichandran Ashwin,Delhi Capitals,Kings XI Punjab,NA,No,1175368
2,2,3,0,FALSE,2,Prithvi Shaw,Shikhar Dhawan,Ravichandran Ashwin,Delhi Capitals,Kings XI Punjab,NA,No,1175368
3,1,3,1,FALSE,2,Prithvi Shaw,Shikhar Dhawan,Ravichandran Ashwin,Delhi Capitals,Kings XI Punjab,NA,No,1175368
4,6,2,1,FALSE,2,Prithvi Shaw,Shikhar Dhawan,Ravichandran Ashwin,Delhi Capitals,Kings XI Punjab,NA,No,1175368
5,5,2,4,TRUE,2,Prithvi Shaw,Shikhar Dhawan,Ravichandran Ashwin,Delhi Capitals,Kings XI Punjab,NA,No,1175368
6,4,2,1,FALSE,2,Prithvi Shaw,Shikhar Dhawan,Ravichandran Ashwin,Delhi Capitals,Kings XI Punjab,NA,No,1175368
7,4,2,1,FALSE,2,Prithvi Shaw,Shikhar Dhawan,Ravichandran Ashwin,Delhi Capitals,Kings XI Punjab,NA,No,1175368
